fecha,imagen,nombre,distribuidor,precio
06-04-2023,https://m.media-amazon.com/images/I/71nUNV--jVL._AC_UY218_.jpg,davines essential haircare love curl cleansing cream - 500 ml,OhPeluqueros,"30,73 €"
06-04-2023,https://m.media-amazon.com/images/I/41dMkLTx-xL._AC_UY218_.jpg,davines essential melu conditioner 250 ml - 250 ml,OhPeluqueros,"20,02 €"
06-04-2023,https://m.media-amazon.com/images/I/71VKDzk0r1L._AC_UY218_.jpg,davines essential haircare oi/shampoo - absolute beautifying shampoo.,OhPeluqueros,"54,65 €"
06-04-2023,https://m.media-amazon.com/images/I/81aUdq7DtvL._AC_UY218_.jpg,davines momo moisturizing acondicionador - 250 ml,OhPeluqueros,"22,39 €"
06-04-2023,https://m.media-amazon.com/images/I/71aVr2pYQCL._AC_UY218_.jpg,davines eh love curl acondicionador - 250 ml,OhPeluqueros,"24,90 €"
06-04-2023,https://m.media-amazon.com/images/I/61lQ8RVz8nL._AC_UY218_.jpg,davines alchemic system alchemic conditioner silver 250ml.,OhPeluqueros,"26,20 €"
06-04-2023,https://m.media-amazon.com/images/I/61XU1lKKl2L._AC_UY218_.jpg,davines alchemic shampoo - # copper (for natural & coloured hair) 280ml,OhPeluqueros,"20,00 €"
06-04-2023,https://m.media-amazon.com/images/I/51kbNfy9-nL._AC_UY218_.jpg,davines naturaltech nourishing shampoo 1000ml - champú nutritivo,OhPeluqueros,"53,90 €"
06-04-2023,https://m.media-amazon.com/images/I/418h55GPzuL._AC_UY218_.jpg,davines nounou shampoo 400 g,OhPeluqueros,"52,95 €"
06-04-2023,https://m.media-amazon.com/images/I/51RyADiTaGL._AC_UY218_.jpg,davines naturaltech well being shampoo 1000 ml - 100 ml,OhPeluqueros,"54,20 €"
06-04-2023,https://m.media-amazon.com/images/I/61B0ExDnZOL._AC_UY218_.jpg,davines - naturaltech energizing gel 150 ml-unisex,OhPeluqueros,"30,00 €"
06-04-2023,https://m.media-amazon.com/images/I/61-M4CL5CLL._AC_UY218_.jpg,"davines love curl crème - cuidado capilar, 150 ml",OhPeluqueros,"25,50 €"
06-04-2023,https://m.media-amazon.com/images/I/716gvvoUnwL._AC_UY218_.jpg,davines more inside relaxing moisturizing fluid crema - 125 ml,OhPeluqueros,"19,08 €"
06-04-2023,https://m.media-amazon.com/images/I/81JMS-Sm-yL._AC_UY218_.jpg,davines alchemic silver champú 280 9460 g,OhPeluqueros,"18,99 €"
